2010-03-04 15:00:00,2820.90,997542.00,1000673.10 
2010-03-04 16:00:00,2820.90,998629.80,1000673.10 
2010-03-04 17:00:00,2820.90,1000320.30,1000673.10 
2010-03-04 18:00:00,2820.90,1000584.90,1000673.10 
2010-03-05 11:00:00,2820.90,1000232.10,1000673.10 
2010-03-05 12:00:00,2820.90,998747.40,1000379.10 
2010-03-05 13:00:00,2820.90,998365.20,1000379.10 
2010-03-05 14:00:00,2820.90,1002099.00,1000379.10 
2010-03-05 15:00:00,2820.90,1001658.00,1000379.10 
2010-03-05 16:00:00,2820.90,1000232.10,1000379.10 
2010-03-05 17:00:00,2820.90,1002510.60,1000379.10 
2010-03-05 18:00:00,2820.90,1004406.90,1000379.10 
2010-03-08 11:01:00,2820.90,1007214.60,1000379.10 
2010-03-08 12:00:00,2820.90,1004950.80,1007361.60 
2010-03-08 13:00:00,2820.90,1004877.30,1007361.60 
2010-03-08 14:00:00,2820.90,1004745.00,1007361.60 
2010-03-08 15:00:00,2820.90,1003333.80,1007361.60 
2010-03-08 16:00:00,2820.90,1004656.80,1007361.60 
2010-03-08 17:00:00,2820.90,1004215.80,1007361.60 
2010-03-08 18:00:00,2820.90,1004289.30,1007361.60 
2010-03-09 11:00:00,2820.90,1007391.00,1007361.60 
2010-03-09 12:00:00,2820.90,1004274.60,1007538.00 
2010-03-09 13:00:00,2820.90,1006068.00,1007538.00 
2010-03-09 14:00:00,2820.90,1006038.60,1007538.00 
2010-03-09 15:00:00,2820.90,1005318.30,1007538.00 
2010-03-09 16:00:00,2820.90,1005597.60,1007538.00 
2010-03-09 17:00:00,2820.90,1005950.40,1007538.00 
2010-03-09 18:00:00,2820.90,1008581.70,1007538.00 
2010-03-10 11:00:00,2820.90,1009537.20,1007538.00 
2010-03-10 12:00:00,2820.90,1007552.70,1009684.20 
2010-03-10 13:00:00,2820.90,1008214.20,1009684.20 
2010-03-10 14:00:00,2820.90,1008434.70,1009684.20 
2010-03-10 15:00:00,2820.90,1007258.70,1009684.20 
2010-03-10 16:00:00,2820.90,1006773.60,1009684.20 
2010-03-10 17:00:00,2820.90,1007934.90,1009684.20 
2010-03-10 18:00:00,2820.90,1008669.90,1009684.20 
2010-03-11 11:00:00,2820.90,1011257.10,1009684.20 
2010-03-11 12:00:00,2820.90,1009757.70,1011404.10 
2010-03-11 13:00:00,2820.90,1009801.80,1011404.10 
2010-03-11 14:00:00,2820.90,1008978.60,1011404.10 
2010-03-11 15:00:00,2820.90,1006523.70,1011404.10 
2010-03-11 16:00:00,2820.90,1007670.30,1011404.10 
2010-03-11 17:00:00,2820.90,1005465.30,1011404.10 
2010-03-11 18:00:00,2820.90,1004215.80,1011404.10 
2010-03-12 11:00:00,2820.90,1006038.60,1011404.10 
2010-03-12 12:00:00,2820.90,1006861.80,1006185.60 
2010-03-12 13:00:00,2820.90,1008581.70,1006185.60 
2010-03-12 14:00:00,2820.90,1008170.10,1006185.60 
2010-03-12 15:00:00,2820.90,1007743.80,1006185.60 
2010-03-12 16:00:00,2820.90,1008890.40,1006185.60 
2010-03-12 17:00:00,2820.90,1009110.90,1006185.60 
2010-03-12 18:00:00,2820.90,1006406.10,1006185.60 
2010-03-15 11:00:00,2820.90,1004362.80,1006185.60 
2010-03-15 12:00:00,2820.90,1005156.60,1004509.80 
